hotel,is_canceled,arrival_date_year,arrival_date_month,arrival_date_day_of_month,adults,children,babies,country,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,name,Room Status,Guest Type
Resort Hotel,1,2016,April,15,2,0,0,PRT,E,E,0,No Deposit,240,,0,Transient,118,0,2,Canceled,11/10/2015,Carolyn Green,Desired Room,Couples
Resort Hotel,1,2016,April,15,2,0,0,PRT,E,E,0,No Deposit,240,,0,Transient,118,0,2,Canceled,11/10/2015,Mark Young,Desired Room,Couples
Resort Hotel,1,2016,April,15,2,0,0,PRT,E,E,0,No Deposit,240,,0,Transient,118,0,2,Canceled,11/10/2015,Annette Ortega,Desired Room,Couples
Resort Hotel,1,2016,April,16,2,0,0,PRT,A,A,0,Non Refund,298,,0,Transient-Party,85,0,0,Canceled,3/16/2016,Stephanie Welch,Desired Room,Couples
Resort Hotel,1,2016,April,16,2,0,0,PRT,A,A,0,Non Refund,298,,0,Transient-Party,85,0,0,Canceled,3/16/2016,Michael Morales,Desired Room,Couples
Resort Hotel,1,2016,April,16,2,0,0,PRT,A,A,0,Non Refund,298,,0,Transient-Party,85,0,0,Canceled,3/16/2016,Frank Church,Desired Room,Couples
Resort Hotel,1,2016,April,16,1,0,0,PRT,A,A,1,Non Refund,298,,0,Transient-Party,85,0,0,Canceled,4/7/2016,Janet Pham,Desired Room,Family
Resort Hotel,1,2016,April,16,2,0,0,PRT,A,A,0,Non Refund,298,,0,Transient-Party,85,0,0,Canceled,3/16/2016,Kevin Johnson,Desired Room,Couples
Resort Hotel,1,2016,April,16,2,0,0,PRT,A,A,0,Non Refund,298,,0,Transient-Party,85,0,0,Canceled,3/16/2016,Shannon Hudson,Desired Room,Couples
Resort Hotel,1,2016,April,16,2,0,0,PRT,A,A,0,Non Refund,298,,0,Transient-Party,85,0,0,Canceled,3/16/2016,Sarah Murphy,Desired Room,Couples
Resort Hotel,1,2016,April,16,2,0,0,PRT,A,A,0,Non Refund,298,,0,Transient-Party,85,0,0,Canceled,3/16/2016,Jennifer Smith,Desired Room,Couples
Resort Hotel,1,2016,April,16,2,0,0,PRT,A,A,0,Non Refund,298,,0,Transient-Party,85,0,0,Canceled,3/16/2016,William Cooley,Desired Room,Couples
Resort Hotel,1,2016,April,16,2,0,0,PRT,A,A,0,Non Refund,298,,0,Transient-Party,85,0,0,Canceled,3/16/2016,Emily Brown,Desired Room,Couples
Resort Hotel,1,2016,April,16,2,0,0,PRT,A,A,0,Non Refund,298,,0,Transient-Party,85,0,0,Canceled,3/16/2016,Gregory Johnson,Desired Room,Couples
Resort Hotel,1,2016,April,16,2,0,0,PRT,A,A,0,Non Refund,298,,0,Transient-Party,85,0,0,Canceled,3/16/2016,Vanessa Poole,Desired Room,Couples
Resort Hotel,1,2016,April,16,2,0,0,PRT,A,A,0,Non Refund,298,,0,Transient-Party,85,0,0,Canceled,3/16/2016,Erin Lopez,Desired Room,Couples
Resort Hotel,1,2016,April,16,2,0,0,PRT,E,E,0,No Deposit,241,,0,Transient,65.45,0,0,Canceled,4/4/2016,Katelyn Conrad,Desired Room,Couples
Resort Hotel,1,2016,April,16,2,0,0,PRT,A,A,0,No Deposit,240,,0,Transient,52.2,0,1,Canceled,1/5/2016,Erik Washington,Desired Room,Couples
Resort Hotel,1,2016,April,16,2,0,0,PRT,D,D,0,No Deposit,314,,0,Transient,53.28,0,0,Canceled,3/7/2016,Karen Washington,Desired Room,Couples
Resort Hotel,1,2016,April,17,2,0,0,PRT,A,A,0,No Deposit,250,,0,Transient,65,0,0,Canceled,4/12/2016,Patricia Ruiz,Desired Room,Couples
Resort Hotel,1,2016,April,17,2,0,0,PRT,D,D,0,No Deposit,250,,0,Transient,56.89,0,0,No-Show,4/17/2016,Kimberly Fields,Desired Room,Couples
Resort Hotel,1,2016,April,17,2,0,0,PRT,A,C,1,No Deposit,8,,0,Transient,42.3,0,0,Canceled,3/16/2016,Travis Quinn,Un-Desired Room,Couples
Resort Hotel,1,2016,April,17,2,0,0,PRT,A,A,0,No Deposit,240,,0,Transient,58,0,2,Canceled,4/1/2016,Phillip Parker,Desired Room,Couples
Resort Hotel,1,2016,April,17,2,0,0,PRT,D,D,1,Non Refund,273,,0,Transient,50.85,0,0,Canceled,3/18/2016,Ross Wilkerson,Desired Room,Couples
Resort Hotel,1,2016,April,18,2,2,0,PRT,G,G,0,No Deposit,240,,0,Transient,118,0,0,Canceled,2/29/2016,Seth Steele,Desired Room,Family
Resort Hotel,1,2016,April,18,2,0,0,PRT,A,A,0,No Deposit,298,,0,Transient-Party,85,0,0,Canceled,4/8/2016,James Gonzalez,Desired Room,Couples
Resort Hotel,1,2016,April,18,2,0,0,PRT,A,A,0,No Deposit,298,,0,Transient-Party,86,0,0,Canceled,3/18/2016,Anita Kennedy,Desired Room,Couples
Resort Hotel,1,2016,April,18,2,0,0,PRT,A,A,0,No Deposit,298,,0,Transient-Party,86,0,0,Canceled,3/18/2016,William Davis,Desired Room,Couples
Resort Hotel,1,2016,April,18,2,0,0,PRT,A,A,0,No Deposit,298,,0,Transient-Party,86,0,0,Canceled,3/18/2016,Michael Gilbert DDS,Desired Room,Couples
Resort Hotel,1,2016,April,18,2,0,0,PRT,A,A,0,No Deposit,298,,0,Transient-Party,86,0,0,Canceled,3/18/2016,Brianna Armstrong,Desired Room,Couples
Resort Hotel,1,2016,April,18,2,0,0,PRT,A,A,0,No Deposit,298,,0,Transient-Party,86,0,0,Canceled,3/18/2016,Joshua Dunlap,Desired Room,Couples
Resort Hotel,1,2016,April,18,2,0,0,PRT,A,A,0,No Deposit,298,,0,Transient-Party,86,0,0,Canceled,3/18/2016,Dawn Turner,Desired Room,Couples
Resort Hotel,1,2016,April,18,2,0,0,PRT,A,A,0,No Deposit,298,,0,Transient-Party,86,0,0,Canceled,3/18/2016,Pamela Hunter,Desired Room,Couples
Resort Hotel,1,2016,April,18,2,0,0,PRT,A,A,0,No Deposit,298,,0,Transient-Party,86,0,0,Canceled,3/18/2016,Gabriel Miller,Desired Room,Couples
Resort Hotel,1,2016,April,18,2,0,0,PRT,A,C,1,No Deposit,298,,0,Transient-Party,86,0,0,Canceled,3/18/2016,Robert Wells,Un-Desired Room,Couples
Resort Hotel,1,2016,April,18,2,0,0,PRT,A,A,0,No Deposit,298,,0,Transient-Party,86,0,0,Canceled,3/18/2016,Tyler Reynolds,Desired Room,Couples
Resort Hotel,1,2016,April,18,2,0,0,PRT,A,A,0,No Deposit,298,,0,Transient-Party,86,0,0,Canceled,3/18/2016,Sydney Williamson,Desired Room,Couples
Resort Hotel,1,2016,April,18,2,0,0,PRT,E,E,0,No Deposit,242,,0,Transient,85,0,0,Canceled,4/7/2016,Kimberly Forbes,Desired Room,Couples
Resort Hotel,1,2016,April,18,2,0,0,PRT,D,D,0,No Deposit,240,,0,Transient,79,0,1,Canceled,4/12/2016,Monique Owens,Desired Room,Couples
Resort Hotel,1,2016,April,18,1,0,0,PRT,A,A,0,No Deposit,240,,0,Transient,44.1,0,1,Canceled,4/6/2016,Rachel Mcclain,Desired Room,Family
Resort Hotel,1,2016,April,18,2,0,0,PRT,A,A,0,No Deposit,240,,0,Transient,52.2,0,0,Canceled,3/21/2016,Matthew Anderson,Desired Room,Couples
Resort Hotel,1,2016,April,18,2,0,0,PRT,A,A,0,No Deposit,240,,0,Transient,52.2,0,0,Canceled,3/16/2016,Tonya Johnson,Desired Room,Couples
Resort Hotel,1,2016,April,18,1,0,0,PRT,A,A,0,No Deposit,240,,0,Transient,44.1,0,1,Canceled,1/28/2016,Katherine Anderson,Desired Room,Family
Resort Hotel,1,2016,April,18,2,0,0,PRT,E,E,0,No Deposit,6,,0,Transient,63,0,0,Canceled,4/8/2016,Maria Hammond,Desired Room,Couples
Resort Hotel,1,2016,April,18,2,2,0,PRT,G,G,0,No Deposit,240,,0,Transient,125,0,0,Canceled,3/27/2016,Julie Rowland,Desired Room,Family
Resort Hotel,1,2016,April,19,2,0,0,PRT,A,A,0,No Deposit,,397,0,Transient-Party,59,0,0,Canceled,4/13/2016,Kristina Ponce,Desired Room,Couples
Resort Hotel,1,2016,April,19,1,0,0,PRT,A,A,0,No Deposit,,397,0,Transient-Party,50,0,0,Canceled,4/13/2016,Marcus Brooks,Desired Room,Family
Resort Hotel,1,2016,April,19,2,0,0,PRT,D,D,0,No Deposit,6,,0,Transient,52.2,0,0,Canceled,1/19/2016,Matthew Perry,Desired Room,Couples
Resort Hotel,1,2016,April,19,2,0,0,IRL,E,E,0,No Deposit,240,,0,Transient,85,0,0,Canceled,3/10/2016,Joseph Crawford,Desired Room,Couples
Resort Hotel,1,2016,April,19,2,0,0,PRT,E,E,0,Non Refund,273,,0,Transient,60.3,0,0,Canceled,3/18/2016,Allison Thornton,Desired Room,Couples
Resort Hotel,1,2016,April,19,2,0,0,PRT,D,D,0,Non Refund,273,,0,Transient,50.85,0,0,Canceled,3/18/2016,James Simpson,Desired Room,Couples
Resort Hotel,1,2016,April,19,2,0,0,PRT,D,D,0,No Deposit,273,,0,Transient-Party,69.36,0,0,Canceled,3/18/2016,Monica Weber,Desired Room,Couples
Resort Hotel,1,2016,April,19,2,0,0,PRT,D,D,0,No Deposit,273,,0,Transient-Party,69.36,0,0,Canceled,3/18/2016,Joseph Aguirre,Desired Room,Couples
Resort Hotel,1,2016,April,19,2,0,0,PRT,A,A,0,No Deposit,240,,0,Transient,52.2,0,2,Canceled,1/12/2016,Becky Myers,Desired Room,Couples
Resort Hotel,1,2016,April,19,1,0,0,PRT,A,A,0,Non Refund,273,,0,Transient,44.36,0,0,Canceled,3/18/2016,Tiffany Ochoa,Desired Room,Family
Resort Hotel,1,2016,April,19,2,0,0,PRT,D,D,0,No Deposit,196,,0,Transient,53.1,0,0,Canceled,3/14/2016,Rhonda Smith,Desired Room,Couples
Resort Hotel,1,2016,April,19,2,0,0,PRT,D,D,0,No Deposit,273,,0,Transient-Party,69.36,0,0,Canceled,3/18/2016,Dominique Hammond,Desired Room,Couples
Resort Hotel,1,2016,April,19,2,0,0,PRT,D,D,0,No Deposit,273,,0,Transient-Party,69.36,0,0,Canceled,3/18/2016,Ann Rocha,Desired Room,Couples
Resort Hotel,1,2016,April,19,2,0,0,PRT,D,D,0,No Deposit,273,,0,Transient-Party,69.36,0,0,Canceled,3/18/2016,Sheila Chavez,Desired Room,Couples
Resort Hotel,1,2016,April,19,2,0,0,PRT,D,D,0,No Deposit,273,,0,Transient-Party,69.36,0,0,Canceled,3/18/2016,Connie Galloway DDS,Desired Room,Couples
Resort Hotel,1,2016,April,19,2,0,0,PRT,D,D,0,Non Refund,273,,0,Transient,50.85,0,0,Canceled,3/18/2016,Daniel Chapman,Desired Room,Couples
Resort Hotel,1,2016,April,19,1,0,0,PRT,A,A,0,Non Refund,273,,0,Transient,44.36,0,0,Canceled,3/18/2016,Travis Prince DVM,Desired Room,Family
Resort Hotel,1,2016,April,19,2,0,0,PRT,D,D,0,No Deposit,273,,0,Transient-Party,69.36,0,0,Canceled,3/18/2016,Tiffany Figueroa,Desired Room,Couples
Resort Hotel,1,2016,April,19,2,0,0,PRT,D,D,0,No Deposit,273,,0,Transient-Party,69.36,0,0,Canceled,3/18/2016,Gregory Perez,Desired Room,Couples
Resort Hotel,1,2016,April,19,2,0,0,PRT,D,D,0,Non Refund,273,,0,Transient,50.85,0,0,Canceled,3/18/2016,Devin Bowers,Desired Room,Couples
Resort Hotel,1,2016,April,19,1,0,0,PRT,A,A,0,Non Refund,273,,0,Transient,44.36,0,0,Canceled,3/18/2016,Edward Jones,Desired Room,Family
Resort Hotel,1,2016,April,19,2,0,0,PRT,E,E,0,Non Refund,273,,0,Transient,60.3,0,0,Canceled,3/18/2016,Donald Ho,Desired Room,Couples
Resort Hotel,1,2016,April,19,2,0,0,PRT,E,E,0,Non Refund,273,,0,Transient,86.29,0,0,Canceled,2/29/2016,Paul Carpenter,Desired Room,Couples
Resort Hotel,1,2016,April,19,2,0,0,PRT,D,D,0,No Deposit,273,,0,Transient-Party,69.36,0,0,Canceled,3/18/2016,Mr. William Howe,Desired Room,Couples
Resort Hotel,1,2016,April,19,2,0,0,PRT,D,D,0,No Deposit,273,,0,Transient-Party,69.36,0,0,Canceled,3/18/2016,Susan Blackwell,Desired Room,Couples
Resort Hotel,1,2016,April,19,2,0,0,PRT,E,E,0,Non Refund,273,,0,Transient,60.3,0,0,Canceled,3/18/2016,Bradley Hughes,Desired Room,Couples
Resort Hotel,1,2016,April,19,2,0,0,PRT,D,D,0,Non Refund,273,,0,Transient,50.85,0,0,Canceled,3/18/2016,Derek Roberts,Desired Room,Couples
Resort Hotel,1,2016,April,19,1,0,0,PRT,A,A,0,Non Refund,273,,0,Transient,44.36,0,0,Canceled,3/18/2016,Mackenzie Conner,Desired Room,Family
Resort Hotel,1,2016,April,19,2,0,0,PRT,E,E,1,Non Refund,273,,0,Transient-Party,60.3,0,0,Canceled,3/18/2016,Kimberly Moore,Desired Room,Couples
Resort Hotel,1,2016,April,19,2,2,1,PRT,G,G,1,No Deposit,240,,0,Transient,118,0,0,Canceled,2/24/2016,Christine Bowman,Desired Room,Family
Resort Hotel,1,2016,April,19,2,0,0,PRT,A,A,0,No Deposit,240,,0,Transient,90.14,0,2,Canceled,4/1/2016,Michael Ortiz,Desired Room,Couples
Resort Hotel,1,2016,April,20,1,0,0,PRT,A,A,0,No Deposit,,392,0,Transient-Party,58.5,0,0,Canceled,4/20/2016,Angela Shelton,Desired Room,Family
Resort Hotel,1,2016,April,20,2,2,0,PRT,G,G,0,No Deposit,240,,0,Transient,121,0,0,Canceled,3/9/2016,Anthony Duran,Desired Room,Family
Resort Hotel,1,2016,April,21,1,0,0,PRT,A,A,0,No Deposit,,,0,Transient,42,0,1,Canceled,4/19/2016,Kevin Malone,Desired Room,Family
Resort Hotel,1,2016,April,21,2,0,0,PRT,D,D,0,No Deposit,,,0,Transient,73,0,0,Canceled,4/18/2016,Daniel Cooper,Desired Room,Couples
Resort Hotel,1,2016,April,21,2,0,0,PRT,E,E,0,No Deposit,240,,0,Transient,88,0,1,Canceled,2/24/2016,Joseph Williams,Desired Room,Couples
Resort Hotel,1,2016,April,21,2,0,0,PRT,E,E,0,No Deposit,240,,0,Transient,94,0,1,Canceled,2/24/2016,Courtney Cooper,Desired Room,Couples
Resort Hotel,1,2016,April,21,1,0,0,PRT,A,A,0,No Deposit,,,0,Transient,42,0,1,Canceled,4/19/2016,Jordan Barber,Desired Room,Family
Resort Hotel,1,2016,April,21,1,0,0,PRT,A,C,1,No Deposit,240,,0,Transient,44.1,0,0,Canceled,4/1/2016,Christopher Avery,Un-Desired Room,Family
Resort Hotel,1,2016,April,21,2,0,0,PRT,A,A,0,No Deposit,240,,0,Transient,68,0,0,Canceled,3/12/2016,Todd Watts,Desired Room,Couples
Resort Hotel,1,2016,April,21,2,0,0,PRT,A,A,0,No Deposit,240,,0,Transient,88,0,1,Canceled,1/20/2016,Bryan Walker,Desired Room,Couples
Resort Hotel,1,2016,April,22,2,0,0,PRT,D,D,0,No Deposit,240,,0,Transient,95,0,0,Canceled,3/3/2016,Kylie Sanders,Desired Room,Couples
Resort Hotel,1,2016,April,22,2,0,0,PRT,A,C,2,No Deposit,,,0,Transient-Party,92,0,0,Canceled,4/15/2016,Michael Smith,Un-Desired Room,Couples
Resort Hotel,1,2016,April,22,2,0,0,PRT,A,A,0,No Deposit,240,,0,Transient,68,0,0,Canceled,4/21/2016,Robert Allen,Desired Room,Couples
Resort Hotel,1,2016,April,22,1,0,0,PRT,A,A,0,No Deposit,240,,0,Transient,44.1,0,1,Canceled,12/19/2015,Paul Bailey Jr.,Desired Room,Family
Resort Hotel,1,2016,April,22,1,0,0,PRT,A,A,0,No Deposit,,,0,Transient-Party,19,0,0,Canceled,4/15/2016,Dr. Juan Richard MD,Desired Room,Family
Resort Hotel,1,2016,April,22,2,0,0,PRT,A,A,1,No Deposit,,,0,Transient-Party,92,0,0,Canceled,4/15/2016,Alexander Summers,Desired Room,Couples
Resort Hotel,1,2016,April,22,2,0,0,PRT,A,A,0,Non Refund,71,,0,Transient,46,0,0,Canceled,2/22/2016,Paula Briggs,Desired Room,Couples
Resort Hotel,1,2016,April,22,2,0,0,PRT,D,D,0,Non Refund,71,,0,Transient,58,0,0,Canceled,2/22/2016,David Zimmerman,Desired Room,Couples
Resort Hotel,1,2016,April,22,2,0,0,PRT,A,A,0,Non Refund,71,,0,Transient,46,0,0,Canceled,2/22/2016,Michelle Cobb,Desired Room,Couples
Resort Hotel,1,2016,April,22,2,0,0,PRT,D,D,0,Non Refund,71,,0,Transient,58,0,0,Canceled,2/22/2016,Melanie Burton,Desired Room,Couples
Resort Hotel,1,2016,April,22,2,0,0,PRT,D,D,0,Non Refund,71,,0,Transient,58,0,0,Canceled,2/22/2016,Samantha Young,Desired Room,Couples
Resort Hotel,1,2016,April,22,2,0,0,PRT,E,E,0,Non Refund,71,,0,Transient,70,0,0,Canceled,2/22/2016,Nicholas Garcia,Desired Room,Couples
Resort Hotel,1,2016,April,22,2,0,0,PRT,D,D,0,No Deposit,240,,0,Transient,71,0,0,Canceled,3/12/2016,Thomas White,Desired Room,Couples
Resort Hotel,1,2016,April,22,2,0,0,PRT,D,D,0,Non Refund,71,,0,Transient,58,0,0,Canceled,2/22/2016,Jason Day,Desired Room,Couples
Resort Hotel,1,2016,April,22,2,0,0,PRT,D,D,0,Non Refund,71,,0,Transient,58,0,0,Canceled,2/22/2016,Erika Lester,Desired Room,Couples
Resort Hotel,1,2016,April,22,2,0,0,PRT,A,A,0,Non Refund,71,,0,Transient,46,0,0,Canceled,2/2/2016,Jerry Doyle,Desired Room,Couples
Resort Hotel,1,2016,April,22,2,0,0,PRT,A,A,0,Non Refund,71,,0,Transient,46,0,0,Canceled,2/22/2016,Jason Smith,Desired Room,Couples
Resort Hotel,1,2016,April,22,2,0,0,PRT,A,A,0,Non Refund,71,,0,Transient,46,0,0,Canceled,2/22/2016,Richard Rivera,Desired Room,Couples
Resort Hotel,1,2016,April,22,2,0,0,PRT,D,D,0,Non Refund,71,,0,Transient,58,0,0,Canceled,2/22/2016,Joan Thompson,Desired Room,Couples
Resort Hotel,1,2016,April,22,2,0,0,PRT,D,D,0,Non Refund,71,,0,Transient,58,0,0,Canceled,2/22/2016,Thomas Freeman,Desired Room,Couples
Resort Hotel,1,2016,April,22,2,0,0,PRT,A,A,0,Non Refund,71,,0,Transient,46,0,0,Canceled,2/22/2016,Tara Hodge,Desired Room,Couples
Resort Hotel,1,2016,April,22,2,0,0,PRT,E,E,0,Non Refund,71,,0,Transient,70,0,0,Canceled,2/22/2016,Heather Mcdowell,Desired Room,Couples
Resort Hotel,1,2016,April,22,2,0,0,PRT,A,A,0,Non Refund,71,,0,Transient,46,0,0,Canceled,2/22/2016,Juan White,Desired Room,Couples
Resort Hotel,1,2016,April,22,2,0,0,PRT,A,A,0,Non Refund,71,,0,Transient,46,0,0,Canceled,2/22/2016,Alyssa Hayes,Desired Room,Couples
Resort Hotel,1,2016,April,22,2,0,0,PRT,E,E,0,Non Refund,71,,0,Transient,70,0,0,Canceled,2/22/2016,Sandra Cook,Desired Room,Couples
Resort Hotel,1,2016,April,23,1,0,0,PRT,D,D,0,No Deposit,250,,0,Transient,87,0,0,Canceled,3/29/2016,Caitlin Weaver,Desired Room,Family
Resort Hotel,1,2016,April,23,2,0,0,PRT,D,D,0,No Deposit,240,,0,Transient,75,0,0,Canceled,3/29/2016,David Spencer,Desired Room,Couples
Resort Hotel,1,2016,April,23,2,0,0,PRT,A,A,0,No Deposit,240,,0,Transient,52.2,0,0,Canceled,1/18/2016,Alan Johnson,Desired Room,Couples
Resort Hotel,1,2016,April,23,2,0,0,PRT,D,D,0,No Deposit,240,,0,Transient,73,0,1,Canceled,3/9/2016,Stephanie Bradford,Desired Room,Couples
Resort Hotel,1,2016,April,23,2,0,0,PRT,D,D,0,No Deposit,240,,0,Transient,80,0,1,Canceled,4/22/2016,Joseph Walker,Desired Room,Couples
Resort Hotel,1,2016,April,23,2,0,0,PRT,E,E,0,No Deposit,240,,0,Transient,85,0,0,Canceled,3/30/2016,Anthony Miller,Desired Room,Couples
Resort Hotel,1,2016,April,23,2,0,0,ESP,E,E,0,No Deposit,240,,0,Transient,85.33,0,0,Canceled,4/12/2016,Ryan Baker,Desired Room,Couples
Resort Hotel,1,2016,April,23,2,0,0,PRT,D,D,0,No Deposit,242,,0,Transient,79,0,0,Canceled,4/7/2016,Jonathan Evans,Desired Room,Couples
Resort Hotel,1,2016,April,23,2,0,0,PRT,D,D,0,No Deposit,240,,0,Transient,73,0,1,Canceled,1/29/2016,David Green,Desired Room,Couples
Resort Hotel,1,2016,April,23,2,0,0,PRT,A,A,0,No Deposit,240,,0,Transient,52.2,0,0,Canceled,4/21/2016,Mrs. Tara Compton,Desired Room,Couples
Resort Hotel,1,2016,April,23,2,2,0,GBR,G,G,0,No Deposit,240,,0,Transient,178,0,0,Canceled,4/6/2016,Terry Clark,Desired Room,Family
Resort Hotel,1,2016,April,23,2,0,0,PRT,D,D,0,No Deposit,177,,0,Transient,52.2,0,1,Canceled,4/20/2016,Richard Robinson,Desired Room,Couples
Resort Hotel,1,2016,April,23,2,2,0,PRT,G,G,0,No Deposit,240,,0,Transient,101.7,0,1,Canceled,11/17/2015,Joshua Carney,Desired Room,Family
Resort Hotel,1,2016,April,23,1,0,0,PRT,A,A,0,No Deposit,253,,0,Transient,54,0,1,Canceled,3/3/2016,Heather Williams,Desired Room,Family
Resort Hotel,1,2016,April,23,1,0,0,PRT,A,A,0,No Deposit,253,,0,Transient,54,0,1,Canceled,3/3/2016,Ronald Huffman,Desired Room,Family
Resort Hotel,1,2016,April,23,2,0,0,PRT,A,A,0,No Deposit,240,,0,Transient,68,0,0,Canceled,1/27/2016,Michaela Cervantes,Desired Room,Couples
Resort Hotel,1,2016,April,23,2,0,0,PRT,A,A,0,No Deposit,95,,0,Transient-Party,47,0,0,Canceled,2/11/2016,Tyrone Bryant,Desired Room,Couples
Resort Hotel,1,2016,April,23,2,0,0,PRT,A,A,0,No Deposit,95,,0,Transient-Party,8,0,0,Canceled,1/19/2016,William Pineda,Desired Room,Couples
Resort Hotel,1,2016,April,23,2,0,0,PRT,A,A,0,No Deposit,95,,0,Transient-Party,47,0,0,Canceled,2/11/2016,Angela Tapia MD,Desired Room,Couples
Resort Hotel,1,2016,April,23,2,0,0,PRT,A,A,0,No Deposit,95,,0,Transient-Party,47,0,0,Canceled,2/11/2016,Lauren Dodson,Desired Room,Couples
Resort Hotel,1,2016,April,24,2,0,0,PRT,D,D,0,No Deposit,250,,0,Transient,81,0,0,Canceled,4/20/2016,Travis Alvarado,Desired Room,Couples
Resort Hotel,1,2016,April,24,2,0,0,PRT,A,A,0,Non Refund,68,,0,Transient,84,0,0,Canceled,1/5/2016,Allen Mcpherson,Desired Room,Couples
Resort Hotel,1,2016,April,24,2,0,0,PRT,A,A,0,Non Refund,68,,0,Transient,84,0,0,Canceled,1/5/2016,Brian Chen,Desired Room,Couples
Resort Hotel,1,2016,April,24,2,0,0,PRT,A,A,0,Non Refund,68,,0,Transient,84,0,0,Canceled,1/5/2016,Andrew Franklin,Desired Room,Couples
Resort Hotel,1,2016,April,24,2,0,0,PRT,A,A,0,Non Refund,68,,0,Transient,84,0,0,Canceled,1/5/2016,Gloria Randolph,Desired Room,Couples
Resort Hotel,1,2016,April,24,2,0,0,PRT,A,A,0,Non Refund,68,,0,Transient,84,0,0,Canceled,1/5/2016,Jon Jones,Desired Room,Couples
Resort Hotel,1,2016,April,24,2,0,0,PRT,A,A,0,Non Refund,68,,0,Transient,84,0,0,Canceled,1/5/2016,Kara Graham,Desired Room,Couples
Resort Hotel,1,2016,April,24,1,0,0,PRT,D,D,0,No Deposit,314,,0,Transient,52.56,0,0,Canceled,4/14/2016,Cameron Lopez,Desired Room,Family
Resort Hotel,1,2016,April,24,2,0,0,PRT,A,A,0,Non Refund,68,,0,Transient,84,0,0,Canceled,1/5/2016,Elizabeth Wilson,Desired Room,Couples
Resort Hotel,1,2016,April,24,2,0,0,PRT,A,A,0,Non Refund,68,,0,Transient,84,0,0,Canceled,1/5/2016,Gregory Ortiz,Desired Room,Couples
Resort Hotel,1,2016,April,24,2,0,0,PRT,A,A,0,Non Refund,68,,0,Transient,84,0,0,Canceled,1/5/2016,Aaron Gonzalez,Desired Room,Couples
Resort Hotel,1,2016,April,24,2,0,0,PRT,A,A,0,Non Refund,68,,0,Transient,84,0,0,Canceled,1/5/2016,Jeffrey Castro,Desired Room,Couples
Resort Hotel,1,2016,April,24,2,0,0,PRT,A,A,0,Non Refund,68,,0,Transient,84,0,0,Canceled,1/5/2016,Leslie Adams,Desired Room,Couples
Resort Hotel,1,2016,April,24,2,0,0,PRT,A,A,0,Non Refund,68,,0,Transient,84,0,0,Canceled,1/5/2016,Jesse Anderson,Desired Room,Couples
Resort Hotel,1,2016,April,24,2,0,0,PRT,A,A,0,Non Refund,68,,0,Transient,84,0,0,Canceled,1/5/2016,Ricky Duran,Desired Room,Couples
Resort Hotel,1,2016,April,24,2,0,0,PRT,A,A,0,Non Refund,68,,0,Transient,84,0,0,Canceled,1/5/2016,Carolyn Fitzpatrick,Desired Room,Couples
Resort Hotel,1,2016,April,24,2,0,0,PRT,A,A,0,Non Refund,68,,0,Transient,84,0,0,Canceled,1/5/2016,Javier Day,Desired Room,Couples
Resort Hotel,1,2016,April,24,2,0,0,PRT,A,A,0,Non Refund,68,,0,Transient,84,0,0,Canceled,1/5/2016,Rebecca Brown,Desired Room,Couples
Resort Hotel,1,2016,April,24,2,0,0,PRT,A,A,0,Non Refund,68,,0,Transient,84,0,0,Canceled,1/5/2016,Anthony Knight,Desired Room,Couples
Resort Hotel,1,2016,April,24,2,0,0,PRT,A,A,0,Non Refund,68,,0,Transient,84,0,0,Canceled,1/5/2016,Jennifer Jones,Desired Room,Couples
Resort Hotel,1,2016,April,24,2,0,0,PRT,A,A,0,Non Refund,68,,0,Transient,84,0,0,Canceled,1/5/2016,Kara Smith,Desired Room,Couples
Resort Hotel,1,2016,April,24,2,0,0,PRT,A,A,0,Non Refund,68,,0,Transient,84,0,0,Canceled,1/5/2016,Tina Pierce,Desired Room,Couples
Resort Hotel,1,2016,April,24,2,0,0,PRT,A,A,0,Non Refund,68,,0,Transient,84,0,0,Canceled,1/5/2016,Dennis Bradford,Desired Room,Couples
Resort Hotel,1,2016,April,24,2,0,0,PRT,A,A,0,Non Refund,68,,0,Transient,84,0,0,Canceled,1/5/2016,Shelby Bennett,Desired Room,Couples
Resort Hotel,1,2016,April,24,2,0,0,PRT,A,A,0,Non Refund,68,,0,Transient,84,0,0,Canceled,1/5/2016,Thomas Walker,Desired Room,Couples
Resort Hotel,1,2016,April,24,2,0,0,PRT,A,A,0,Non Refund,68,,0,Transient,84,0,0,Canceled,1/5/2016,Nancy Ballard,Desired Room,Couples
Resort Hotel,1,2016,April,24,2,0,0,PRT,A,A,0,Non Refund,68,,0,Transient,84,0,0,Canceled,1/5/2016,Rodney Reed,Desired Room,Couples
Resort Hotel,1,2016,April,24,1,0,0,IRL,D,D,0,No Deposit,250,,0,Transient,67.5,0,0,Canceled,3/30/2016,David James,Desired Room,Family
Resort Hotel,1,2016,April,24,3,1,0,NLD,H,H,0,No Deposit,240,,0,Transient,124.4,0,0,Canceled,3/13/2016,Chloe Garza,Desired Room,Family
Resort Hotel,1,2016,April,24,2,0,0,PRT,D,D,0,No Deposit,95,,0,Transient,52.2,0,0,Canceled,3/31/2016,Jordan Bray,Desired Room,Couples
